name,state,lat,lng,tier,rank,population_basis,center_type,anchor_city,country
Saint John - North,New Brunswick,45.4533000,-66.0633000,regional_offset,84,derived,offset_ring,Saint John,ca
Saint John - South,New Brunswick,45.0933000,-66.0633000,regional_offset,84,derived,offset_ring,Saint John,ca
Saint John - West,New Brunswick,45.2733000,-66.3533000,regional_offset,84,derived,offset_ring,Saint John,ca
Saint John - Northeast,New Brunswick,45.4033000,-65.8533000,regional_offset,84,derived,offset_ring,Saint John,ca
Saint John - Northwest,New Brunswick,45.4033000,-66.2733000,regional_offset,84,derived,offset_ring,Saint John,ca
Saint John - Southeast,New Brunswick,45.1433000,-65.8533000,regional_offset,84,derived,offset_ring,Saint John,ca
Saint John - Southwest,New Brunswick,45.1433000,-66.2733000,regional_offset,84,derived,offset_ring,Saint John,ca
Granby,Quebec,45.4001000,-72.7322000,regional,85,statscan_ca_2021_69025,anchor_city,Granby,ca
Granby - East,Quebec,45.4001000,-72.4422000,regional_offset,85,derived,offset_ring,Granby,ca
Granby - North,Quebec,45.5801000,-72.7322000,regional_offset,85,derived,offset_ring,Granby,ca
Granby - South,Quebec,45.2201000,-72.7322000,regional_offset,85,derived,offset_ring,Granby,ca
Granby - West,Quebec,45.4001000,-73.0222000,regional_offset,85,derived,offset_ring,Granby,ca
Granby - Northeast,Quebec,45.5301000,-72.5222000,regional_offset,85,derived,offset_ring,Granby,ca
Granby - Northwest,Quebec,45.5301000,-72.9422000,regional_offset,85,derived,offset_ring,Granby,ca
Granby - Southeast,Quebec,45.2701000,-72.5222000,regional_offset,85,derived,offset_ring,Granby,ca
Granby - Southwest,Quebec,45.2701000,-72.9422000,regional_offset,85,derived,offset_ring,Granby,ca
St. Albert,Alberta,53.6600500,-113.6727500,regional,86,statscan_ca_2021_68232,anchor_city,St. Albert,ca
St. Albert - East,Alberta,53.6600500,-113.3827500,regional_offset,86,derived,offset_ring,St. Albert,ca
St. Albert - North,Alberta,53.8400500,-113.6727500,regional_offset,86,derived,offset_ring,St. Albert,ca
St. Albert - South,Alberta,53.4800500,-113.6727500,regional_offset,86,derived,offset_ring,St. Albert,ca
St. Albert - West,Alberta,53.6600500,-113.9627500,regional_offset,86,derived,offset_ring,St. Albert,ca
St. Albert - Northeast,Alberta,53.7900500,-113.4627500,regional_offset,86,derived,offset_ring,St. Albert,ca
St. Albert - Northwest,Alberta,53.7900500,-113.8827500,regional_offset,86,derived,offset_ring,St. Albert,ca
St. Albert - Southeast,Alberta,53.5300500,-113.4627500,regional_offset,86,derived,offset_ring,St. Albert,ca
St. Albert - Southwest,Alberta,53.5300500,-113.8827500,regional_offset,86,derived,offset_ring,St. Albert,ca
Norfolk County,Ontario,42.8500000,-80.2667000,regional,87,statscan_ca_2021_67490,anchor_city,Norfolk County,ca
Norfolk County - East,Ontario,42.8500000,-79.9767000,regional_offset,87,derived,offset_ring,Norfolk County,ca
Norfolk County - North,Ontario,43.0300000,-80.2667000,regional_offset,87,derived,offset_ring,Norfolk County,ca
Norfolk County - South,Ontario,42.6700000,-80.2667000,regional_offset,87,derived,offset_ring,Norfolk County,ca
Norfolk County - West,Ontario,42.8500000,-80.5567000,regional_offset,87,derived,offset_ring,Norfolk County,ca
Norfolk County - Northeast,Ontario,42.9800000,-80.0567000,regional_offset,87,derived,offset_ring,Norfolk County,ca
Norfolk County - Northwest,Ontario,42.9800000,-80.4767000,regional_offset,87,derived,offset_ring,Norfolk County,ca
Norfolk County - Southeast,Ontario,42.7200000,-80.0567000,regional_offset,87,derived,offset_ring,Norfolk County,ca
Norfolk County - Southwest,Ontario,42.7200000,-80.4767000,regional_offset,87,derived,offset_ring,Norfolk County,ca
Grande Prairie,Alberta,55.1700000,-118.7900000,regional,88,statscan_ca_2021_64141,anchor_city,Grande Prairie,ca
Grande Prairie - East,Alberta,55.1700000,-118.5000000,regional_offset,88,derived,offset_ring,Grande Prairie,ca
Grande Prairie - North,Alberta,55.3500000,-118.7900000,regional_offset,88,derived,offset_ring,Grande Prairie,ca
Grande Prairie - South,Alberta,54.9900000,-118.7900000,regional_offset,88,derived,offset_ring,Grande Prairie,ca
Grande Prairie - West,Alberta,55.1700000,-119.0800000,regional_offset,88,derived,offset_ring,Grande Prairie,ca
Grande Prairie - Northeast,Alberta,55.3000000,-118.5800000,regional_offset,88,derived,offset_ring,Grande Prairie,ca
Grande Prairie - Northwest,Alberta,55.3000000,-119.0000000,regional_offset,88,derived,offset_ring,Grande Prairie,ca
Grande Prairie - Southeast,Alberta,55.0400000,-118.5800000,regional_offset,88,derived,offset_ring,Grande Prairie,ca
Grande Prairie - Southwest,Alberta,55.0400000,-119.0000000,regional_offset,88,derived,offset_ring,Grande Prairie,ca
Medicine Hat,Alberta,50.0405000,-110.6764000,regional,89,statscan_ca_2021_63271,anchor_city,Medicine Hat,ca
Medicine Hat - East,Alberta,50.0405000,-110.3864000,regional_offset,89,derived,offset_ring,Medicine Hat,ca
Medicine Hat - North,Alberta,50.2205000,-110.6764000,regional_offset,89,derived,offset_ring,Medicine Hat,ca
Medicine Hat - South,Alberta,49.8605000,-110.6764000,regional_offset,89,derived,offset_ring,Medicine Hat,ca
Medicine Hat - West,Alberta,50.0405000,-110.9664000,regional_offset,89,derived,offset_ring,Medicine Hat,ca
Medicine Hat - Northeast,Alberta,50.1705000,-110.4664000,regional_offset,89,derived,offset_ring,Medicine Hat,ca
Medicine Hat - Northwest,Alberta,50.1705000,-110.8864000,regional_offset,89,derived,offset_ring,Medicine Hat,ca
Medicine Hat - Southeast,Alberta,49.9105000,-110.4664000,regional_offset,89,derived,offset_ring,Medicine Hat,ca
Medicine Hat - Southwest,Alberta,49.9105000,-110.8864000,regional_offset,89,derived,offset_ring,Medicine Hat,ca
Fredericton,New Brunswick,45.9636000,-66.6431000,regional,90,statscan_ca_2021_63116,anchor_city,Fredericton,ca
Fredericton - East,New Brunswick,45.9636000,-66.3531000,regional_offset,90,derived,offset_ring,Fredericton,ca
Fredericton - North,New Brunswick,46.1436000,-66.6431000,regional_offset,90,derived,offset_ring,Fredericton,ca
Fredericton - South,New Brunswick,45.7836000,-66.6431000,regional_offset,90,derived,offset_ring,Fredericton,ca
Fredericton - West,New Brunswick,45.9636000,-66.9331000,regional_offset,90,derived,offset_ring,Fredericton,ca
Fredericton - Northeast,New Brunswick,46.0936000,-66.4331000,regional_offset,90,derived,offset_ring,Fredericton,ca
Fredericton - Northwest,New Brunswick,46.0936000,-66.8531000,regional_offset,90,derived,offset_ring,Fredericton,ca
Fredericton - Southeast,New Brunswick,45.8336000,-66.4331000,regional_offset,90,derived,offset_ring,Fredericton,ca
Fredericton - Southwest,New Brunswick,45.8336000,-66.8531000,regional_offset,90,derived,offset_ring,Fredericton,ca
Halton Hills,Ontario,43.6500000,-79.9167000,regional,91,statscan_ca_2021_62951,anchor_city,Halton Hills,ca
Halton Hills - East,Ontario,43.6500000,-79.6267000,regional_offset,91,derived,offset_ring,Halton Hills,ca
Halton Hills - North,Ontario,43.8300000,-79.9167000,regional_offset,91,derived,offset_ring,Halton Hills,ca
Halton Hills - South,Ontario,43.4700000,-79.9167000,regional_offset,91,derived,offset_ring,Halton Hills,ca
Halton Hills - West,Ontario,43.6500000,-80.2067000,regional_offset,91,derived,offset_ring,Halton Hills,ca
Halton Hills - Northeast,Ontario,43.7800000,-79.7067000,regional_offset,91,derived,offset_ring,Halton Hills,ca
Halton Hills - Northwest,Ontario,43.7800000,-80.1267000,regional_offset,91,derived,offset_ring,Halton Hills,ca
Halton Hills - Southeast,Ontario,43.5200000,-79.7067000,regional_offset,91,derived,offset_ring,Halton Hills,ca
Halton Hills - Southwest,Ontario,43.5200000,-80.1267000,regional_offset,91,derived,offset_ring,Halton Hills,ca
Aurora,Ontario,44.0065000,-79.4504000,regional,92,statscan_ca_2021_62057,anchor_city,Aurora,ca
Aurora - East,Ontario,44.0065000,-79.1604000,regional_offset,92,derived,offset_ring,Aurora,ca
Aurora - North,Ontario,44.1865000,-79.4504000,regional_offset,92,derived,offset_ring,Aurora,ca
Aurora - South,Ontario,43.8265000,-79.4504000,regional_offset,92,derived,offset_ring,Aurora,ca
Aurora - West,Ontario,44.0065000,-79.7404000,regional_offset,92,derived,offset_ring,Aurora,ca
Aurora - Northeast,Ontario,44.1365000,-79.2404000,regional_offset,92,derived,offset_ring,Aurora,ca
Aurora - Northwest,Ontario,44.1365000,-79.6604000,regional_offset,92,derived,offset_ring,Aurora,ca
Aurora - Southeast,Ontario,43.8765000,-79.2404000,regional_offset,92,derived,offset_ring,Aurora,ca
Aurora - Southwest,Ontario,43.8765000,-79.6604000,regional_offset,92,derived,offset_ring,Aurora,ca
Port Coquitlam,British Columbia,49.2627000,-122.7806000,regional,93,statscan_ca_2021_61498,anchor_city,Port Coquitlam,ca
Port Coquitlam - East,British Columbia,49.2627000,-122.4906000,regional_offset,93,derived,offset_ring,Port Coquitlam,ca
Port Coquitlam - North,British Columbia,49.4427000,-122.7806000,regional_offset,93,derived,offset_ring,Port Coquitlam,ca
Port Coquitlam - South,British Columbia,49.0827000,-122.7806000,regional_offset,93,derived,offset_ring,Port Coquitlam,ca
Port Coquitlam - West,British Columbia,49.2627000,-123.0706000,regional_offset,93,derived,offset_ring,Port Coquitlam,ca
Port Coquitlam - Northeast,British Columbia,49.3927000,-122.5706000,regional_offset,93,derived,offset_ring,Port Coquitlam,ca
Port Coquitlam - Northwest,British Columbia,49.3927000,-122.9906000,regional_offset,93,derived,offset_ring,Port Coquitlam,ca
Port Coquitlam - Southeast,British Columbia,49.1327000,-122.5706000,regional_offset,93,derived,offset_ring,Port Coquitlam,ca
Port Coquitlam - Southwest,British Columbia,49.1327000,-122.9906000,regional_offset,93,derived,offset_ring,Port Coquitlam,ca
Mirabel,Quebec,45.6500000,-74.0833000,regional,94,statscan_ca_2021_61108,anchor_city,Mirabel,ca
Mirabel - East,Quebec,45.6500000,-73.7933000,regional_offset,94,derived,offset_ring,Mirabel,ca
Mirabel - North,Quebec,45.8300000,-74.0833000,regional_offset,94,derived,offset_ring,Mirabel,ca
Mirabel - South,Quebec,45.4700000,-74.0833000,regional_offset,94,derived,offset_ring,Mirabel,ca
Mirabel - West,Quebec,45.6500000,-74.3733000,regional_offset,94,derived,offset_ring,Mirabel,ca
Mirabel - Northeast,Quebec,45.7800000,-73.8733000,regional_offset,94,derived,offset_ring,Mirabel,ca
Mirabel - Northwest,Quebec,45.7800000,-74.2933000,regional_offset,94,derived,offset_ring,Mirabel,ca
Mirabel - Southeast,Quebec,45.5200000,-73.8733000,regional_offset,94,derived,offset_ring,Mirabel,ca
Mirabel - Southwest,Quebec,45.5200000,-74.2933000,regional_offset,94,derived,offset_ring,Mirabel,ca
Blainville,Quebec,45.6739000,-73.8789000,regional,95,statscan_ca_2021_59819,anchor_city,Blainville,ca
Blainville - East,Quebec,45.6739000,-73.5889000,regional_offset,95,derived,offset_ring,Blainville,ca
Blainville - North,Quebec,45.8539000,-73.8789000,regional_offset,95,derived,offset_ring,Blainville,ca
Blainville - South,Quebec,45.4939000,-73.8789000,regional_offset,95,derived,offset_ring,Blainville,ca
Blainville - West,Quebec,45.6739000,-74.1689000,regional_offset,95,derived,offset_ring,Blainville,ca
Blainville - Northeast,Quebec,45.8039000,-73.6689000,regional_offset,95,derived,offset_ring,Blainville,ca
Blainville - Northwest,Quebec,45.8039000,-74.0889000,regional_offset,95,derived,offset_ring,Blainville,ca
Blainville - Southeast,Quebec,45.5439000,-73.6689000,regional_offset,95,derived,offset_ring,Blainville,ca
Blainville - Southwest,Quebec,45.5439000,-74.0889000,regional_offset,95,derived,offset_ring,Blainville,ca
Saint-Hyacinthe,Quebec,45.6308000,-72.9534000,regional,96,statscan_ca_2021_57239,anchor_city,Saint-Hyacinthe,ca
Saint-Hyacinthe - East,Quebec,45.6308000,-72.6634000,regional_offset,96,derived,offset_ring,Saint-Hyacinthe,ca
Saint-Hyacinthe - North,Quebec,45.8108000,-72.9534000,regional_offset,96,derived,offset_ring,Saint-Hyacinthe,ca
Saint-Hyacinthe - South,Quebec,45.4508000,-72.9534000,regional_offset,96,derived,offset_ring,Saint-Hyacinthe,ca
Saint-Hyacinthe - West,Quebec,45.6308000,-73.2434000,regional_offset,96,derived,offset_ring,Saint-Hyacinthe,ca
Saint-Hyacinthe - Northeast,Quebec,45.7608000,-72.7434000,regional_offset,96,derived,offset_ring,Saint-Hyacinthe,ca
Saint-Hyacinthe - Northwest,Quebec,45.7608000,-73.1634000,regional_offset,96,derived,offset_ring,Saint-Hyacinthe,ca
Saint-Hyacinthe - Southeast,Quebec,45.5008000,-72.7434000,regional_offset,96,derived,offset_ring,Saint-Hyacinthe,ca
Saint-Hyacinthe - Southwest,Quebec,45.5008000,-73.1634000,regional_offset,96,derived,offset_ring,Saint-Hyacinthe,ca
Welland,Ontario,42.9938000,-79.2437500,regional,97,statscan_ca_2021_55750,anchor_city,Welland,ca
Welland - East,Ontario,42.9938000,-78.9537500,regional_offset,97,derived,offset_ring,Welland,ca
Welland - North,Ontario,43.1738000,-79.2437500,regional_offset,97,derived,offset_ring,Welland,ca
Welland - South,Ontario,42.8138000,-79.2437500,regional_offset,97,derived,offset_ring,Welland,ca
Welland - West,Ontario,42.9938000,-79.5337500,regional_offset,97,derived,offset_ring,Welland,ca
Welland - Northeast,Ontario,43.1238000,-79.0337500,regional_offset,97,derived,offset_ring,Welland,ca
Welland - Northwest,Ontario,43.1238000,-79.4537500,regional_offset,97,derived,offset_ring,Welland,ca
Welland - Southeast,Ontario,42.8638000,-79.0337500,regional_offset,97,derived,offset_ring,Welland,ca
Welland - Southwest,Ontario,42.8638000,-79.4537500,regional_offset,97,derived,offset_ring,Welland,ca
Belleville,Ontario,44.1628000,-77.3832000,regional,98,statscan_ca_2021_55071,anchor_city,Belleville,ca
Belleville - East,Ontario,44.1628000,-77.0932000,regional_offset,98,derived,offset_ring,Belleville,ca
Belleville - North,Ontario,44.3428000,-77.3832000,regional_offset,98,derived,offset_ring,Belleville,ca
Belleville - South,Ontario,43.9828000,-77.3832000,regional_offset,98,derived,offset_ring,Belleville,ca
Belleville - West,Ontario,44.1628000,-77.6732000,regional_offset,98,derived,offset_ring,Belleville,ca
Belleville - Northeast,Ontario,44.2928000,-77.1732000,regional_offset,98,derived,offset_ring,Belleville,ca
Belleville - Northwest,Ontario,44.2928000,-77.5932000,regional_offset,98,derived,offset_ring,Belleville,ca
Belleville - Southeast,Ontario,44.0328000,-77.1732000,regional_offset,98,derived,offset_ring,Belleville,ca
Belleville - Southwest,Ontario,44.0328000,-77.5932000,regional_offset,98,derived,offset_ring,Belleville,ca
North Bay,Ontario,46.3092000,-79.4608000,regional,99,statscan_ca_2021_52662,anchor_city,North Bay,ca
North Bay - East,Ontario,46.3092000,-79.1708000,regional_offset,99,derived,offset_ring,North Bay,ca
North Bay - North,Ontario,46.4892000,-79.4608000,regional_offset,99,derived,offset_ring,North Bay,ca
North Bay - South,Ontario,46.1292000,-79.4608000,regional_offset,99,derived,offset_ring,North Bay,ca
North Bay - West,Ontario,46.3092000,-79.7508000,regional_offset,99,derived,offset_ring,North Bay,ca
North Bay - Northeast,Ontario,46.4392000,-79.2508000,regional_offset,99,derived,offset_ring,North Bay,ca
North Bay - Northwest,Ontario,46.4392000,-79.6708000,regional_offset,99,derived,offset_ring,North Bay,ca
North Bay - Southeast,Ontario,46.1792000,-79.2508000,regional_offset,99,derived,offset_ring,North Bay,ca
North Bay - Southwest,Ontario,46.1792000,-79.6708000,regional_offset,99,derived,offset_ring,North Bay,ca
